HYBAS_ID,AI_present,meanQ,CVQ,RBI,season_conc,SUB_AREA,runoff_mm_day
7080721930,0,1.1910502268633767,3.731892649159546,0.2372293615889907,0.5161940510141634,859.4,0.11974254084360689
7080633420,1,0.0004561470113505,4.569143379441323,0.0155598777438177,0.3079488659947786,338.6,0.0001163942757846521
7080633410,1,0.0004904942856145,37.98385305709939,1.7322997416020671,0.7357202703245621,14.7,0.002882905188917878
7080632810,1,0.0110377690815502,2.446350251541748,0.0799536101414661,0.402041119312408,328.6,0.002902201000139797
7080633050,1,0.0548651445277875,9.55316791435848,0.2848278761613911,0.75502353478941,715.9,0.006621523239559771
7080725290,0,0.0667066525013855,4.016682371002607,0.3131733722453548,0.2916068490037955,531.6,0.01084171327336288
7080725100,0,0.0126429654968753,5.094517856714933,0.1659398714825619,0.343330013802984,129.0,0.008467846658372295
7080698310,0,9.482461004780513,2.2138731668473994,0.1439924998481955,0.4618712018365222,1249.9,0.655480143061874
7080667020,0,5.868665838406843,3.4646857651442846,0.2307116669290102,0.5142806106217143,446.2,1.1363799382302808
7080667030,0,2.205132143360377,3.643236800075939,0.3571147225222322,0.7153064431574918,1208.3,0.1576789019170211
7080630930,0,1.1608939537731635,1.9335481509528365,0.0409283697984819,0.3814938693419405,1311.8,0.07646076963409158
7080631170,0,0.1024512017658039,2.204255337701664,0.0435324244748496,0.3705760287732008,329.3,0.026880606840466007
7080686230,0,24.793049192346725,0.9145612207532569,0.0579159075574465,0.415175424415874,200.4,10.689218813466852
7080686090,0,0.3661530336409368,6.130382556811894,0.4842206374466826,0.8454346803525455,1865.0,0.016962800057145816
7080728370,0,0.0059802280032136,2.577337442576247,0.1529543913190912,0.3466018162818615,414.6,0.0012462414362702727
7080728460,0,0.0176392898465422,0.4860616578181834,0.0013149007716958,0.263107943301663,359.4,0.00424049705826724
7080695000,0,0.1543304781727516,1.938342483516834,0.0651951374246253,0.5680964861397985,635.6,0.020978844106554026
7080694890,0,0.3889409925739183,2.5777527652417955,0.1179765861902155,0.5609559635618575,89.3,0.3763102100603196
7080713860,0,6.337135473056135e-07,52.54046059942757,1.6000000000000003,1.0,177.1,3.091634697188312e-07
7080713980,0,0.9367930715832228,3.331199543755349,0.253456581878892,0.4159793091790215,535.5,0.15114644516300738
7080694400,0,0.3045178005445739,2.5663302610518053,0.1171941511970867,0.6098815477254564,658.2,0.03997316616081918
7080694260,0,0.0826633061371219,3.985948715542743,0.1509398379518363,0.3896021483954015,148.3,0.04815987626599685
7080626220,0,6.610446556934483,2.7019523382320454,0.1003812770946367,0.42082114530809,863.1,0.6617339619037648
7080626100,0,17.73913540831564,1.7041931176319671,0.0938754126961437,0.3990961206774114,1212.2,1.2643633882845005
7080687030,0,7.340932472165785,1.4124124955920925,0.1677877669750057,0.5031121766593359,1664.3,0.38109509439110967
7080687150,0,17.411461778123876,0.817455787184632,0.0285273923232096,0.3908384609070848,713.4,2.108705211143682
7080728220,0,1.1592272871437497,3.8326732556342025,0.2432160708421713,0.5233539991645172,798.6,0.1254160250553719
7080727950,0,0.0298097585225466,0.890994686490748,0.0269303866087865,0.2618547985495557,427.2,0.006028939925908301
7080693770,0,0.066285993448684,1.7793047438068548,0.0829164248709121,0.3727651693341668,27.2,0.21055550860170213
7080693710,0,0.0094396068866002,20.51700500852928,0.7379310807817022,0.6328704130429782,239.8,0.0034010927231119988
7080693380,0,0.0585381482479709,1.372298087125573,0.0583264410023686,0.3666655454105804,684.5,0.007388891174031682
7080693250,0,0.0016807350701639,15.767687238583958,0.4990573863207903,0.6441208260991562,133.5,0.0010877566296791084
7080662960,0,3.33684295456657,4.181558346034801,0.2516542705614732,0.5408357026349391,399.3,0.7220216160144043
7080662970,0,1.900239121024444,3.120375915889567,0.294125474299913,0.5199332175204208,1239.1,0.13249992741224437
7080716410,0,0.0025126742150667,31.77813841139572,1.0367717528373268,0.8772285713844605,299.1,0.0007258276569099395
7080716510,0,0.9282438322305868,3.444272626731228,0.2634666986353068,0.4149943023180065,587.3,0.13655758063123227
7080632130,0,0.7295759025773716,6.473780031618373,0.6172257647809707,0.5956594129907877,2564.5,0.024579979716391077
7080699800,0,9.374044720765276,2.252045512383649,0.1527095461635503,0.4624920562269543,137.0,5.911806305650511
7080699920,0,0.0301230031289797,1.5308981630654754,0.0935707208088509,0.4621615328464319,235.9,0.011032757398659799
7080620580,0,4.105384318883894,3.37754167547036,0.1180068538387082,0.4606602740692927,1540.5,0.23025329772902856
7080620790,0,2.4799723146570183,1.786824086400694,0.1053218631263625,0.3531554451470721,21.9,9.784000364674265
7080701210,0,0.0021446767581463,27.55822915009681,1.5701326714534762,0.7194890716937651,286.5,0.0006467716296818161
7080701220,0,9.368578497820282,2.253572605844557,0.1523782893945603,0.4625694863660659,281.3,2.8775157561737377
7080621130,0,2.464702796620625,1.7955783967610948,0.1063258897594737,0.3534747186786025,441.0,0.482880547909347
7080621250,0,0.0070923952787349,3.07517932212574,0.0159045015100341,0.4130020103360998,727.0,0.000842892643855152
7080732900,0,0.9864807764295234,4.4095914810431225,0.2498360117808134,0.5563565816811219,4.5,18.94043090744685
7080732830,0,0.0982785149135701,2.6583846265879174,0.2855152224446829,0.3726897435552985,696.4,0.012193083986979405
7080733220,0,0.7142461183826296,6.385341943139804,0.2747411808421122,0.621455935428945,1622.6,0.03803208716150574
7080733390,1,0.2624243921064742,1.8662234210836373,0.3629754432262101,0.4825149340713857,238.8,0.09494751875209119
